x
Granule UR,Producer Granule ID,Start Time,End Time,Online Access URLs,Browse URLs,Cloud Cover,Day/Night,Size
2018_MODISA_L2_OC_A2020005150500.L2_LAC_OC.nc,A2020005150500.L2_LAC_OC.nc,2020-01-05T15:05:01.000Z,2020-01-05T15:09:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020005150500.L2_LAC_OC.nc,,,BOTH,
2018_MODISA_L2_OC_A2020005164000.L2_LAC_OC.nc,A2020005164000.L2_LAC_OC.nc,2020-01-05T16:40:01.000Z,2020-01-05T16:44:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020005164000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020005182000.L2_LAC_OC.nc,A2020005182000.L2_LAC_OC.nc,2020-01-05T18:20:01.000Z,2020-01-05T18:24:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020005182000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020006172500.L2_LAC_OC.nc,A2020006172500.L2_LAC_OC.nc,2020-01-06T17:25:00.000Z,2020-01-06T17:29:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020006172500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020007162500.L2_LAC_OC.nc,A2020007162500.L2_LAC_OC.nc,2020-01-07T16:25:01.000Z,2020-01-07T16:30:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020007162500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020007163000.L2_LAC_OC.nc,A2020007163000.L2_LAC_OC.nc,2020-01-07T16:30:01.000Z,2020-01-07T16:35:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020007163000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020007180500.L2_LAC_OC.nc,A2020007180500.L2_LAC_OC.nc,2020-01-07T18:05:01.000Z,2020-01-07T18:10:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020007180500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020007181000.L2_LAC_OC.nc,A2020007181000.L2_LAC_OC.nc,2020-01-07T18:10:01.000Z,2020-01-07T18:15:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020007181000.L2_LAC_OC.nc,,,BOTH,
2018_MODISA_L2_OC_A2020008153500.L2_LAC_OC.nc,A2020008153500.L2_LAC_OC.nc,2020-01-08T15:35:01.000Z,2020-01-08T15:39:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020008153500.L2_LAC_OC.nc,,,BOTH,
2018_MODISA_L2_OC_A2020008171000.L2_LAC_OC.nc,A2020008171000.L2_LAC_OC.nc,2020-01-08T17:10:01.000Z,2020-01-08T17:14:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020008171000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020009161500.L2_LAC_OC.nc,A2020009161500.L2_LAC_OC.nc,2020-01-09T16:15:00.000Z,2020-01-09T16:19:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020009161500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020009175500.L2_LAC_OC.nc,A2020009175500.L2_LAC_OC.nc,2020-01-09T17:55:00.000Z,2020-01-09T17:59:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020009175500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020010170000.L2_LAC_OC.nc,A2020010170000.L2_LAC_OC.nc,2020-01-10T17:00:01.000Z,2020-01-10T17:05:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020010170000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020010183500.L2_LAC_OC.nc,A2020010183500.L2_LAC_OC.nc,2020-01-10T18:35:01.000Z,2020-01-10T18:40:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020010183500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020011160500.L2_LAC_OC.nc,A2020011160500.L2_LAC_OC.nc,2020-01-11T16:05:01.000Z,2020-01-11T16:09:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020011160500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020011174000.L2_LAC_OC.nc,A2020011174000.L2_LAC_OC.nc,2020-01-11T17:40:01.000Z,2020-01-11T17:44:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020011174000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020011174500.L2_LAC_OC.nc,A2020011174500.L2_LAC_OC.nc,2020-01-11T17:45:01.000Z,2020-01-11T17:49:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020011174500.L2_LAC_OC.nc,,,BOTH,
2018_MODISA_L2_OC_A2020012164500.L2_LAC_OC.nc,A2020012164500.L2_LAC_OC.nc,2020-01-12T16:45:00.000Z,2020-01-12T16:49:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020012164500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020012165000.L2_LAC_OC.nc,A2020012165000.L2_LAC_OC.nc,2020-01-12T16:50:00.000Z,2020-01-12T16:55:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020012165000.L2_LAC_OC.nc,,,BOTH,
2018_MODISA_L2_OC_A2020012182500.L2_LAC_OC.nc,A2020012182500.L2_LAC_OC.nc,2020-01-12T18:25:00.000Z,2020-01-12T18:29:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020012182500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020013173000.L2_LAC_OC.nc,A2020013173000.L2_LAC_OC.nc,2020-01-13T17:30:01.000Z,2020-01-13T17:34:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020013173000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020014163500.L2_LAC_OC.nc,A2020014163500.L2_LAC_OC.nc,2020-01-14T16:35:01.000Z,2020-01-14T16:39:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020014163500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020014181000.L2_LAC_OC.nc,A2020014181000.L2_LAC_OC.nc,2020-01-14T18:10:01.000Z,2020-01-14T18:14:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020014181000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020014181500.L2_LAC_OC.nc,A2020014181500.L2_LAC_OC.nc,2020-01-14T18:15:01.000Z,2020-01-14T18:19:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020014181500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020015154000.L2_LAC_OC.nc,A2020015154000.L2_LAC_OC.nc,2020-01-15T15:40:01.000Z,2020-01-15T15:45:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020015154000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020015171500.L2_LAC_OC.nc,A2020015171500.L2_LAC_OC.nc,2020-01-15T17:15:00.000Z,2020-01-15T17:20:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020015171500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020015172000.L2_LAC_OC.nc,A2020015172000.L2_LAC_OC.nc,2020-01-15T17:20:01.000Z,2020-01-15T17:25:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020015172000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020016162000.L2_LAC_OC.nc,A2020016162000.L2_LAC_OC.nc,2020-01-16T16:20:01.000Z,2020-01-16T16:24:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020016162000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020016162500.L2_LAC_OC.nc,A2020016162500.L2_LAC_OC.nc,2020-01-16T16:25:01.000Z,2020-01-16T16:29:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020016162500.L2_LAC_OC.nc,,,BOTH,
2018_MODISA_L2_OC_A2020016180000.L2_LAC_OC.nc,A2020016180000.L2_LAC_OC.nc,2020-01-16T18:00:01.000Z,2020-01-16T18:04:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020016180000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020017170500.L2_LAC_OC.nc,A2020017170500.L2_LAC_OC.nc,2020-01-17T17:05:00.000Z,2020-01-17T17:09:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020017170500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020018161000.L2_LAC_OC.nc,A2020018161000.L2_LAC_OC.nc,2020-01-18T16:10:01.000Z,2020-01-18T16:15:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020018161000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020018174500.L2_LAC_OC.nc,A2020018174500.L2_LAC_OC.nc,2020-01-18T17:45:00.000Z,2020-01-18T17:50:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020018174500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020018175000.L2_LAC_OC.nc,A2020018175000.L2_LAC_OC.nc,2020-01-18T17:50:01.000Z,2020-01-18T17:55:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020018175000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020019165000.L2_LAC_OC.nc,A2020019165000.L2_LAC_OC.nc,2020-01-19T16:50:01.000Z,2020-01-19T16:54:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020019165000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020019165500.L2_LAC_OC.nc,A2020019165500.L2_LAC_OC.nc,2020-01-19T16:55:01.000Z,2020-01-19T16:59:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020019165500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020019183000.L2_LAC_OC.nc,A2020019183000.L2_LAC_OC.nc,2020-01-19T18:30:01.000Z,2020-01-19T18:34:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020019183000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020019183500.L2_LAC_OC.nc,A2020019183500.L2_LAC_OC.nc,2020-01-19T18:35:01.000Z,2020-01-19T18:39:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020019183500.L2_LAC_OC.nc,,,BOTH,
2018_MODISA_L2_OC_A2020020160000.L2_LAC_OC.nc,A2020020160000.L2_LAC_OC.nc,2020-01-20T16:00:00.000Z,2020-01-20T16:04:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020020160000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020020173500.L2_LAC_OC.nc,A2020020173500.L2_LAC_OC.nc,2020-01-20T17:35:00.000Z,2020-01-20T17:39:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020020173500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020021150500.L2_LAC_OC.nc,A2020021150500.L2_LAC_OC.nc,2020-01-21T15:05:01.000Z,2020-01-21T15:09:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020021150500.L2_LAC_OC.nc,,,BOTH,
2018_MODISA_L2_OC_A2020021164000.L2_LAC_OC.nc,A2020021164000.L2_LAC_OC.nc,2020-01-21T16:40:01.000Z,2020-01-21T16:45:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020021164000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020021182000.L2_LAC_OC.nc,A2020021182000.L2_LAC_OC.nc,2020-01-21T18:20:01.000Z,2020-01-21T18:25:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020021182000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020022172500.L2_LAC_OC.nc,A2020022172500.L2_LAC_OC.nc,2020-01-22T17:25:01.000Z,2020-01-22T17:29:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020022172500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020023162500.L2_LAC_OC.nc,A2020023162500.L2_LAC_OC.nc,2020-01-23T16:25:00.000Z,2020-01-23T16:29:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020023162500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020023163000.L2_LAC_OC.nc,A2020023163000.L2_LAC_OC.nc,2020-01-23T16:30:00.000Z,2020-01-23T16:35:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020023163000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020023180500.L2_LAC_OC.nc,A2020023180500.L2_LAC_OC.nc,2020-01-23T18:05:00.000Z,2020-01-23T18:09:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020023180500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020023181000.L2_LAC_OC.nc,A2020023181000.L2_LAC_OC.nc,2020-01-23T18:10:00.000Z,2020-01-23T18:15:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020023181000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020024153500.L2_LAC_OC.nc,A2020024153500.L2_LAC_OC.nc,2020-01-24T15:35:01.000Z,2020-01-24T15:39:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020024153500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020024171000.L2_LAC_OC.nc,A2020024171000.L2_LAC_OC.nc,2020-01-24T17:10:01.000Z,2020-01-24T17:15:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020024171000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020025161500.L2_LAC_OC.nc,A2020025161500.L2_LAC_OC.nc,2020-01-25T16:15:01.000Z,2020-01-25T16:19:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020025161500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020025175500.L2_LAC_OC.nc,A2020025175500.L2_LAC_OC.nc,2020-01-25T17:55:01.000Z,2020-01-25T17:59:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020025175500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020026170000.L2_LAC_OC.nc,A2020026170000.L2_LAC_OC.nc,2020-01-26T17:00:00.000Z,2020-01-26T17:05:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020026170000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020026183500.L2_LAC_OC.nc,A2020026183500.L2_LAC_OC.nc,2020-01-26T18:35:00.000Z,2020-01-26T18:39:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020026183500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020027160500.L2_LAC_OC.nc,A2020027160500.L2_LAC_OC.nc,2020-01-27T16:05:01.000Z,2020-01-27T16:09:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020027160500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020027174000.L2_LAC_OC.nc,A2020027174000.L2_LAC_OC.nc,2020-01-27T17:40:01.000Z,2020-01-27T17:44:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020027174000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020027174500.L2_LAC_OC.nc,A2020027174500.L2_LAC_OC.nc,2020-01-27T17:45:01.000Z,2020-01-27T17:49:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020027174500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020028164500.L2_LAC_OC.nc,A2020028164500.L2_LAC_OC.nc,2020-01-28T16:45:01.000Z,2020-01-28T16:49:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020028164500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020028165000.L2_LAC_OC.nc,A2020028165000.L2_LAC_OC.nc,2020-01-28T16:50:00.000Z,2020-01-28T16:54:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020028165000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020028182500.L2_LAC_OC.nc,A2020028182500.L2_LAC_OC.nc,2020-01-28T18:25:01.000Z,2020-01-28T18:29:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020028182500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020029173000.L2_LAC_OC.nc,A2020029173000.L2_LAC_OC.nc,2020-01-29T17:30:01.000Z,2020-01-29T17:35:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020029173000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020030163500.L2_LAC_OC.nc,A2020030163500.L2_LAC_OC.nc,2020-01-30T16:35:01.000Z,2020-01-30T16:39:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020030163500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020030181000.L2_LAC_OC.nc,A2020030181000.L2_LAC_OC.nc,2020-01-30T18:10:01.000Z,2020-01-30T18:14:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020030181000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020030181500.L2_LAC_OC.nc,A2020030181500.L2_LAC_OC.nc,2020-01-30T18:15:01.000Z,2020-01-30T18:19:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020030181500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020031154000.L2_LAC_OC.nc,A2020031154000.L2_LAC_OC.nc,2020-01-31T15:40:00.000Z,2020-01-31T15:44:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020031154000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020031171500.L2_LAC_OC.nc,A2020031171500.L2_LAC_OC.nc,2020-01-31T17:15:00.000Z,2020-01-31T17:19:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020031171500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020031172000.L2_LAC_OC.nc,A2020031172000.L2_LAC_OC.nc,2020-01-31T17:20:00.000Z,2020-01-31T17:24:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020031172000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020032162000.L2_LAC_OC.nc,A2020032162000.L2_LAC_OC.nc,2020-02-01T16:20:01.000Z,2020-02-01T16:25:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020032162000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020032162500.L2_LAC_OC.nc,A2020032162500.L2_LAC_OC.nc,2020-02-01T16:25:01.000Z,2020-02-01T16:30:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020032162500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020032180000.L2_LAC_OC.nc,A2020032180000.L2_LAC_OC.nc,2020-02-01T18:00:01.000Z,2020-02-01T18:05:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020032180000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020033170500.L2_LAC_OC.nc,A2020033170500.L2_LAC_OC.nc,2020-02-02T17:05:01.000Z,2020-02-02T17:09:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020033170500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020034161000.L2_LAC_OC.nc,A2020034161000.L2_LAC_OC.nc,2020-02-03T16:10:00.000Z,2020-02-03T16:15:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020034161000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020034174500.L2_LAC_OC.nc,A2020034174500.L2_LAC_OC.nc,2020-02-03T17:45:00.000Z,2020-02-03T17:49:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020034174500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020034175000.L2_LAC_OC.nc,A2020034175000.L2_LAC_OC.nc,2020-02-03T17:50:00.000Z,2020-02-03T17:54:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020034175000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020035165000.L2_LAC_OC.nc,A2020035165000.L2_LAC_OC.nc,2020-02-04T16:50:01.000Z,2020-02-04T16:55:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020035165000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020035165500.L2_LAC_OC.nc,A2020035165500.L2_LAC_OC.nc,2020-02-04T16:55:01.000Z,2020-02-04T16:59:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020035165500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020035183000.L2_LAC_OC.nc,A2020035183000.L2_LAC_OC.nc,2020-02-04T18:30:01.000Z,2020-02-04T18:35:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020035183000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020035183500.L2_LAC_OC.nc,A2020035183500.L2_LAC_OC.nc,2020-02-04T18:35:01.000Z,2020-02-04T18:39:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020035183500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020036160000.L2_LAC_OC.nc,A2020036160000.L2_LAC_OC.nc,2020-02-05T16:00:00.000Z,2020-02-05T16:04:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020036160000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020036173500.L2_LAC_OC.nc,A2020036173500.L2_LAC_OC.nc,2020-02-05T17:35:01.000Z,2020-02-05T17:39:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020036173500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020037150500.L2_LAC_OC.nc,A2020037150500.L2_LAC_OC.nc,2020-02-06T15:05:01.000Z,2020-02-06T15:10:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020037150500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020037164000.L2_LAC_OC.nc,A2020037164000.L2_LAC_OC.nc,2020-02-06T16:40:00.000Z,2020-02-06T16:45:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020037164000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020037182000.L2_LAC_OC.nc,A2020037182000.L2_LAC_OC.nc,2020-02-06T18:20:00.000Z,2020-02-06T18:25:00.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020037182000.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020038172500.L2_LAC_OC.nc,A2020038172500.L2_LAC_OC.nc,2020-02-07T17:25:01.000Z,2020-02-07T17:29:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020038172500.L2_LAC_OC.nc,,,DAY,
2018_MODISA_L2_OC_A2020039162500.L2_LAC_OC.nc,A2020039162500.L2_LAC_OC.nc,2020-02-08T16:25:01.000Z,2020-02-08T16:29:59.000Z,https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020039162500.L2_LAC_OC.nc,,,DAY,
